Review ID,Date,User ID,content,Username,Rating
231,10-Dec-14,883567407,Lot more realistic than other war movies.,Charlie G,3.5
232,9-Dec-14,789481207,"An authentic, tense, and immediate appraisal of the personal costs of war, the humanity of the soldier, and the experience of combat. A near perfect film which relays the brutal truth and the personal conviction of military imperialism equally.",Gunpowder B,5
233,8-Dec-14,947846145,Pretty awesome movie! Great job @ helping those who've never served in our military an idea of what is sacrificed for our freedom & the lengths at which we will go to keep it!,Jeff B,4.5
992,26-Jun-12,897149153,Wasn't that excited about this movie,Tiffany C,3
1,7-Apr-18,947555691,"It's like watching real war footage, with no story behind it.",Diane V,2
155,6-Jul-15,786398751,Gripping movie. What is life after you've seen death.,Christian M,5
146,6-Aug-15,971142227,Very gripping story and emotionally charged.,Brittany L,5
147,5-Aug-15,783255099,Definitely a good movie and it was actually funny at some points; but I just can't relate to anyone who would want to disarm bombs for a living sooo definitely not the Best Picture of 2009 for me.,Michael F,3
144,8-Aug-15,965495066,"I thought this movie was good, but not as good as all the hype says it is. It had good acting and a suspenseful story however there's one part within the last 40 minutes that I find ridiculous to be in a war movie.",Collin P,4
619,23-Jan-13,935618560,I never thought that servicemen were selfish until I saw this movie,Cody E,4.5
142,10-Aug-15,911746769,"Overrated, but very intense and entertaining. This movie won Best Picture in '09, and I don't know if it truly deserved it. The writing is great at times, forced at others. The directing is well done, despite the cinematography being extremely shaky and close up. I felt like I was watching Lost at a point due to the close up shaky feel of the camerawork. The acting is phenomenal though, and while certain things happen that aren't believable, they are overrun by the incredibly intense bomb and sniper scenes. Honestly, while I prefer Zero Dark Thirty, Bigelow's war drama is a very captivating movie that is worth at least one watch. 8.25/10",Landon M,4
143,9-Aug-15,968706871,"I am not a fan of war films, yet The Hurt Locker has a very up-close and raw description of the Iraq War. I am amazed at Jeremy Renner's performance and the development his character achives by the end of the film. The cinematography paints a ghostly and silent scenario swiftly disrupted by explosions. It truly deserves its Oscar for Best Picture.",Catarina C,3
140,12-Aug-15,871578008,"É legalzinho, mas não entendi o auê com esse filme.",Marina O,3
141,10-Aug-15,939772072,"Mildly interesting. It didn't ""hurt"" to watch.",solidity q,2
612,26-Jan-13,942553910,I liked it better the zero dark thirty in my opinion.,David B,4
613,26-Jan-13,783608499,"Superb - proper war macho without the Michael Bay factor. The perfect thesis of how war is like a drug - a mixture of excitement, adrenaline and bullish highs, you'll even start to believe the doc - that war ""...doesn't have to be a bad time in your life. Going to war is a once in a lifetime experience! It could be fun."" But as we know, with highs come the deprivating lows... The film refuses to fall on one side or the other on the morality of war, instead concentrating on depicting modern warfare as immersively as possible. Gripping stuff.",Paul W,4
610,27-Jan-13,944934552,Not a bad movie. Just not great either.,David S,3
611,27-Jan-13,905147657,Wow. Really not worth any Oscars at all. 160 minutes I'll never get back.,Jason L,3
616,24-Jan-13,781806499,"Jeremy Renner is perfect in this and Bigelow shines as director, but best picture of the year? Not for me.",Dan H,4.5
617,24-Jan-13,862664012,It didn't exactly blow me away..To much buzz and oscars but the movie was just ok..My expectations were high but this is not the best movie of 2008..,Billy G,2
148,5-Aug-15,785171104,"The reasons why this is a ""Academy Award"" picture are lost on me.",Jason K,2
149,2-Aug-15,915147342,It hurt so bad to see a good looking and anticipated war film such as The Hurt Locker put to waste the way it did,Miguel R,2.5
1007,12-Jun-12,929989711,"Excellent. Apart from being an unbelievably good action movie, it's notable as a detailed psychological study and actors' showcase. Go see this.",Corey C,5
912,10-Aug-12,907195283,"Great movie, but from what I remember, I wasn't a huge fan.",Eric M,3.5
1006,13-Jun-12,819232186,"The conflicts each character has with himself are greater than the conflicts of war. That's what separates this movie from the rest, and that's what makes it so great. Also, it's really unpredictable, with a high sense of tension at all times. You can get a close look at what the characters feel, through incredible performances by their actors, specially Reener and Geraghty.",Marcelo V,5
154,12-Jul-15,968324141,"""The rush of battle is a potent and often lethal addiction, for war is a drug"", just breath, because maybe this will be the most exciting and realistic experience that you can have watching a movie about the Iraq War.The Hurt Locker is extraordinary from A to Z, this original story by Mark Boal follows a group of soldiers from the U.S. Army Explosive Ordnance Disposal in Iraq and their problems and feelings during his stay in that country. Doesn't sound like a brilliant script, but believe me it is, and also is very original.The film focuses on three main soldiers, the brave bastard Sgt. William James played by the great Jeremy Renner, the polite Sgt. J.T. Sanborn played by Anthony Mackie and the insecure one Specialist Owen Eldridge played by Brian Geraghty. All they are awesome, but Renner and Mackie were the ones who introduced me to the emotions of a real fighter.One day women will be good cinema directors said someone once, that day is here and the name of the director is Kathryn Bigelow, how talented is she.The technical achievement are impressive, the cinematography of Barry Ackroyd is truely beautiful, the sound by Paul N. J. Ottosson and Ray Beckett is wonderfull like the edition of Chris Innis and Bob Murawski, but don't ask me about the score made by Marco Beltrami because was difficult can hear it clearly.Well, the best picture of 2009, some people said that was near- perfect, but i I would dare say that is perfect. Without doubts is advisable to a hundred percent and personally is one of the best cinematic experiences of my life.",Valentin G,4
951,26-Jul-12,920164640,"Perhaps rather overrated, but I have seen worst choices deemed as Oscar-worthy. The tale is gripping and down-to-earth enough to be convincing as a semi-documentary, first hand experience",Julia L,4
1005,14-Jun-12,914312893,"Very poor for a war film. The ""intense"" scenes got boring very quickly, and the elements of the story wasn't that realistic.",Nolan S,1
194,3-Mar-15,952865341,just not that good or interesting,Brannon H,3
1004,15-Jun-12,901390149,A different kind of war movie in all the right ways.,Dana F,4.5
948,28-Jul-12,921737831,el tipo esta algarete!,Jowell V,3.5
949,27-Jul-12,803480787,"""The Hurt Locker"" was the winner of Best Picture in the 2010 Academy Awards and Kathryn Bigelow won for Best Director as well and although it may have been a controversial win (What aren't?) it was an overall solid film. The film focuses on troops in the Middle East and their constant struggle with day to day life and specifically focuses on a group of bomb technicians who put their lives at risk daily to save fellow soldiers. All the actors here give great performances and the film is wonderfully captured and stunning to view in motion which all add up to a great film. In my opinion I think it deserved the win when compared to what else was up for the award and you have to see it in order to really grasp that!",Super Reviewer    Chris B,4
946,29-Jul-12,840139762,Renner in this is perfect,Andrew B,5
947,28-Jul-12,933170012,"Without a doubt, one of the most brilliant war movies ever made.",Alli R,5
944,29-Jul-12,794722744,"What an amazing film. We sat down testing the disc, and couldn't leave until the credits rolled.",Tobe M,5
945,29-Jul-12,841845907,"Well-acted and perfectly directed war film/drama that makes you think. The shaky camera work will turn some people off but I did not find it bothersome. The scenes of bomb-work are intense and filled with suspense. The emotion is real and Jeremy Renner is a great casting choice for the lead. Very deserving of all of the hype, although the Oscar for Best Picture seems a bit unwarranted. It was a great movie but not the best of the year. A must-see for fans of war films, drama, and suspense thrillers.",Ricky H,4
942,29-Jul-12,803376933,one intense scene followed by another! Great movie....,Jalu A,4
943,29-Jul-12,832263968,"Didn't strike me as anywhere near a classic, although it's still a worthwhile movie.",Brian L,3.5
940,29-Jul-12,837439802,"The Hurt Locker is well suited by its more subtle approach to the effects war has on individuals. This makes for the most suspense driven war film I've ever seen. The performances, particularly from Jeremy Renner, make for an inscrutably complicated cinema experience.",Darien S,4.5
941,29-Jul-12,817128724,"Don't really like war film because the suffering its visualize, although it's always thrilling to watch this kind of movie. :p I don't like to think that Islam is used as a political weapon while i kinda agree about it this past few days as my dad says it and what i saw on newspaper/tv and now this movie. hadeeuuhh berattt... Jeremy Renner is sexy here though..hehehe Great movie btw :)",sari p,3
768,4-Nov-12,900799372,The Hurt Locker is a fantastic film. It is about an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb. Jeremy Renner and Anthony Mackie give amazing performances. The script is well written with plenty of thrills. Kathryn Bigelow did a great job directing this movie. I enjoyed watching this motion picture because of the drama. The Hurt Locker is a must see.,Ashley H,5
689,20-Dec-12,941660819,best movie from Jeremy Renner masterpiece right here,Andrew R,NA
688,20-Dec-12,903490310,Just one of those movies that makes you see modern war in a up to date light; just good acting and realism interest.,Darrel Andrew G,5
685,21-Dec-12,879975293,"There's a scene where a soldier asks ""What are we firing at?"" and the other soldier says ""I don't know"". And that kinda sums up how I feel about this movie. What's the point of another generic Iraq War movie? I don't know. This movie literally brings nothing new and interesting to the table in a genre where you could toss out about 90% of it's entries and still not be missing much. The worst part is that despite it's desperate attempt to be a gritty realistic war movie, it fails to even be slightly believable. There's absolutely nothing to care about, not the paper thin plot, not the stock soldier characters and definitely not fact that it's yet another ""hurr durr war is bad did you know people die in wars"" movie.",Andrew K,1.5
684,22-Dec-12,907409550,"It's supremely well done, but it's emotionally distant, due in large part to cookie cutter characters and anti-climactic war action.",Troy M,2
687,21-Dec-12,821319347,"This is very much Jeremy Renner's film, and whilst there's not that much of a story, the set-pieces are exciting and the relationship between the main three characters interesting. I liked how 'big' name actors kind of dropped in, and were quickly done away with (one way or another), leaving it up to Hawkeye to be the main focus.",Graham W,3
686,21-Dec-12,914544340,"I may upset many people by saying this, but I believe this film to be one of the most over-rated movies of all time. Let's start off by clearing one thing up - I am not at all saying this is a bad movie, it's nicely directed, powerfully acted, with a decent and realistic use of special effects which do not completely dominate screen presence. It does give a strong representation of the Iraq war, yet throughout the film I found myself detatched. It never absorbed me deep enough to overcome some of its drawn out scenes, it was almost like what was there was a good basis, yet there was not enough emotion, tension, or gritty reality to keep me enthralled. It is certainly not a bad war film, but I have seen a wealth of better ones. And I must say, when comparing this to Cameron's Avatar, this robbed that film of its well-deserved Oscars.",Ellis W,3
681,24-Dec-12,816231850,"If you've read my review of Close Encounters, you know how I feel about husbands/fathers abandoning their families. I suppose that there are people out there like Renner's character, but that doesn't mean that I want to watch their story. it's also way too long. I find it shocking that it won best picture at the Oscars.",Michael H,3
680,24-Dec-12,901354665,"Skillfully walking the tightrope to avoid inserting a bias, The Hurt Locker is an infinitely relevant film to today's world that captures the experience of the war on terror more effectively than ever before, offering enough character analysis to match the chaotic setting.",Michael V,5
683,24-Dec-12,790529541,"A movie thats strictly speaks of the hardship of lives of the men that go to a WAR representing their nation, in particular, as presented in this movie, the war on terror and how terrorism get often ruin the average normal lives we lead...no over-dramatisation, this movie is very much PERFECT and one of those that just doesnt follow a typical ending",Gazi I,5
682,24-Dec-12,844642680,Great movie! Loved every bit of it.,Venkat S,4.5
458,30-Jun-13,829834514,Intense and fantastic. Jeremy Renner and Anthony Mackie are great as part of an elite bomb squad in Iraq that is under extreme pressure everyday to dismantle IEDs while dodging enemy fire. I always think a great movie should invoke some sort of strong feelings and this one made me so angry(enraged) and sad. Really well done and definitely Best Picture material.,Christine R,5
459,28-Jun-13,813487668,I saw the edited version of it on TV this morning :-),Amanda B,5
133,13-Sep-15,962260193,"Surprisingly, I'd never seen it. Not quite sure it matched the hype, but it was still pretty damn good.",Tyler S,3.5
132,13-Sep-15,783659559,"Very realistic war movie-you can really get inside the characters heads and feel the tension caused by anyone can be an enemy. Well-acted and a lot of intense war moments from bomb dismantling to snipers. It was a sad movie and well done. The things I didn't like was annoying shaky camera sometimes, no background on some of soldiers, and disjointed plot Because of it's documentary style.",Kim B,3.5
131,17-Sep-15,925278425,One of the best war movies EVER,Matt-Chu P,5
130,21-Sep-15,907616951,"Im not saying I agree that it won best picture over avatar, but I can see why. I don't understand some people's remarks. One guy says it's unrealistic bc the protocol for defusing the bombs wasn't correct. Since when did this movie say it was real or a documentary. Cause I read it was fictional in its own description. Lol. Avatar and this movie ate not comparable bc the genres are completely different. I saw another comment where the person didn't know what the point of the movie was. How about... That war fucking sucks ass. Or how about these men and women lay everything on the line for us. Or also that even though Americans are fighting the Taliban they often make friendships and care for iraqis. I thought it was great.",Leesa M,NA
137,19-Aug-15,871502288,"brilliant film, loved every minute of it, full of action.",Andy D,5
136,21-Aug-15,930102002,"A really good War movie that had great acting and direction. Although it wasn't nearly as good as Saving Private Ryan or Black Hawk Down, I think it was easily the next best thing. Visually stunning and the story was great and thrilling!",Loyal D,4
135,27-Aug-15,907072822,"A contemplative war film that offers one edge-of-your-seat action sequence after another, with a bit of food for thought when it's all over.",Matt R,4.5
134,30-Aug-15,903553612,"I'm a sucker for a good war movie and this is not just a good war movie it's a brilliant war movie,although the last 21 to 32 minutes I think didn't make sense nor do I think did it fit in the story. This is most charismatic and the strongest performance I've seen from Jeremy Renner. Anthony Mackie's performance is strong too.",Cameron F,4
494,5-May-13,939172356,"I can't even begin to describe my hatred for this movie. And yet I can sum it up in one word: Idiotic. It's so full of stupid and didn't even entertain me. I felt that Jeremy Renner's character was a moron who somehow made it in and out of bootcamp and his foolishness remained unscathed. There was a scene where he was disarming a bomb in a car and when his team told him to get out of the car so that they could regroup he chose to stay and disarm the bomb for no reason other than, as the movie says, for the adrenaline rush. That's right. He chose to risk his life for no other reason other than an adrenaline rush. I know that this movie was trying to say that ""war is a drug"" and to that I say BULLSHIT! War may be a part of what a soldier is, but war is not a drug. War is HELL. Those who want to go to war have never truly been there before. One other thing I hate about this movie is that it makes out war to be filled with all this action (which wasn't even entertaining) and that the military is filled with incompetent morons who don't even know how to take a simple order of staying alive. Seriously Jarhead was more entertaining than this trash. Jarhead didn't even have a single action scene,The soldiers were more intelligent and IT WAS BELIEVABLE! Avoid this movie.",Zachary C,0.5
495,5-May-13,949138605,This is a strong charecter driven film focusing on the Soldiers` life's in the Army rather than an all out action War film.,James R,3
496,1-May-13,933051708,I felt it left more to be desired.,Neal D,3
497,1-May-13,901298881,"The best movie about the war in Iraq, this movie is very suspenseful and realistic. Great acting and phenomenal direction.",Oliver D,4.5
490,11-May-13,903279832,Great rush from beginning to end.,Harry W,4.5
491,8-May-13,904371977,It was ok. Not great.,Terry R,3
492,7-May-13,948080051,"Although it lacked a little bit on background knowledge, The Hurt Locker is a fantastic movie.",Matt G,4
493,6-May-13,949725908,"This movie was pretty amazing, loved it.",Millana H,4
24,2-Sep-17,967320895,"The Hurt Locker is Kathryn Bigelow's essay into comparing the addiction to war to the addiction to drugs. Jeremy Renner portrays a rogue IED dismantler and his by the book crew. Based upon the personal accounts of journalist Mark Boal during the Iraq War Bigelow provides a gritty and grim vision of what it's truly like to be a soldier in today's world. Renner, Omari Hardwick, and Brian Geraghty lead the EOD crew and we see their day-to-day encounters with IEDS complete with destruction and death. Emotions and tensions run high throughout and the conclusion leaves us wondering what will become of the characters that we became so familiar with. A gripping expose on the horrors of war.",Rob M,5
25,1-Sep-17,966047447,"10 out of 10:Gripping, well directed, amazing acting, and very gut wrenching, The Hurt Locker remains a war movie classic.",Alden S,5
26,30-Aug-17,976066332,This is Brilliant! This is best Kathryn Bigelow films. Who lost Detroit.,joe F,5
27,29-Aug-17,974201924,Intense and powerful film about the Iraq War. Strong performances from its leads make this movie about an EOD team in the Iraq war. I loved the dynamic of the different personalities and how the interacted with each other during the intensity of war.,Ryan F,4.5
20,18-Dec-17,970191045,"An intimate and multilayered portrayal of the tense, emotionally-riveting journey of a group of bomb-defusers during the Iraq War. The film shows the polarized reactions of different people during times of adrenaline-fueled crises.",Ross K,4
21,6-Dec-17,976912473,"Exceptional and patriotic. Even though many argue it is unrealistic, is hard to know for sure unless you have been too war!",,4
22,11-Sep-17,976677498,Literally puts you in the shoes of a bomb disposal expert and makes you breath just as heavy at what is about to happen next just as you would be in a juggernaut suit. Great directing!,Stephen B,5
23,9-Sep-17,971654568,Real solid flick all around,Steve B,4.5
927,6-Aug-12,908476989,I wasn't really a huge fan of this movie. I didn't enjoy it and personally thought it was a really boring movie.,Gian'pierre R,2
28,20-Aug-17,868029710,A good gritty look at modern warfare that imparts a few important messages. It doesn't however do a good job of filling its runtime and ends up dragging on a bit too long with some confusing story arcs and cliche scenes.,Chris A,3.5
29,17-Aug-17,976465552,Overall The Hurt Locker is a very powerful film with characters portraying differing opinions of war-life with beautifully shot scenes and intense bomb scenarios.,Steven A,3.5
407,10-Sep-13,785417523,Best movie of 2009. Easily.,Freeman M,4.5
406,12-Sep-13,901488735,"It has an awful first half where it does not explain a thing and you are left with many questions, but it actually starts to explain things later and all the characters get more depth. Unfortunately, when that finally happens it is too late and it also feels kinda forced. Not to mention the problematic message the movie conveys at the end. Overall, a mediocre film which is mysteriously incredibly overrated.",David L,2.5
405,15-Sep-13,804416403,How have I never seen this. Great film. Makes you think too,Gary S,4
404,15-Sep-13,906513222,One of my favorite war movies. Well acted.,Vicki M,5
403,16-Sep-13,903983205,"''The best action film ever made; Suspense that won't quite.'' The Editing was electrifying for an action film, shot after shot after shot............",JP J,5
402,16-Sep-13,948202280,"This movie was recommended to me with statement of an instant classic however I wasn't too impressed with not only the main character who other than him being an American I cod honestly have given two shits whether he was blown up or not. This was not a true story it was however based on true events, in other words it was Hollywoodified,(nice made up word) plus it was directed by some hoe who I'm sure has no clue of reality in WAR. Classic? I think not, a good one time view? Nah. Let it go without another thought...",Kelley M,3
401,19-Sep-13,874066913,"A relentlessly terrifying experience that's more than the sum of the shots fired or the bombs disarmed, Director Kathryn Bigelow's The Hurt Locker is a picture that's true to the horrors of War -- particularly the psychological anguish incurred even in place of physical harm -- and not the run-and-gun action normally associated with lesser-in-meaning War movies. With a strong cast; exceptional direction and cinematography; and a moving, often gut-wrenching thematic overtone that analyzes the fragility of the human condition through the prism of the uncertainty of war, The Hurt Locker sets a new standard for genre excellence and has solidified itself as a contemporary War movie classic.",Dylan D,5
400,21-Sep-13,820959939,a good movie. i think they could have done better,Michael V,3.5
933,4-Aug-12,931458595,"Kathryn Bigelow bet, created a masterpiece of war. really is a film full of feelings, Misfortune, Guilt and anxiety really is a film that gives much to think and there is what drives his perfection.",Will A,4.5
932,5-Aug-12,919345220,"Kathryn Bigelow's absolutely deserved her Academy Award for Best Director. The Hurt Locker isn't your ordinary war epic, its a destructive epic that successfully grips you into the explosive suspense where everything involving explosives unfolds as if the Army Explosive Ordnance Disposal team are walking on invisible mines as it successfully captivates you into it's impressively directed depiction of the Iraq War - Especially because of Jeremy Renner's performance. ~8.5/10",Jedi C,4
931,6-Aug-12,930904844,Like the way it was done and the way the cast did it. Enjoyed the overall look with nice action and drama scenes.,Mike B,4
930,6-Aug-12,905813782,Great plot and the best shaky camera editing since The Bourne Ultimatum. Jeremy Renner and Anthony Mackie are spot on as well,Phi L,5
937,1-Aug-12,781189204,"This is the movie that beat out Avatar...Cameron's ex-wife directed this one. That got me curious but not enough to put it on my priority list. Well, The Hurt Locker putting a hurting on me...It was two hours too long. It was decent enough, but this is just not my type of movie...Seeing as to how I was actually over there before I finally retired and they were threatening to send my team back. So yeah, I got it but it was just to close to home.",Ken T,3
452,5-Jul-13,922414008,Exhaustingly intense. love it,Andrew T,4
409,1-Sep-13,904171882,One of those movies that is awesome from start to finish but doesn't leave you with many memories at the end,Nate B,4
408,3-Sep-13,944087126,2nd best war movie i've ever seen.,Prattay S,5
453,3-Jul-13,818173804,"Amazingly suspenseful war drama from Kathryn Bigelow (justified by her Oscar win). It's a bit of a downer, but the performances, especially from Jeremy Renner & the ever-increasing tension brought on by what the troops in Iraq & Afghanistan have to go through every day is absolutely nail-biting. A brilliant film.",Stuart T,4
758,9-Nov-12,916490231,"Reed: Whats the best way to go about disarming one of these things?Sergent James: They way you don't die sir.This movie was exhilarating. Tons of action with scenes so thick with suspense you can almost taste it. The story was also quite moving. Friends dead in the blink of an eye, family waiting, worrying. It was quite an epic film.And how in the hell did they get Evangeline Lilly? lol, that was probably the biggest surprise.Incredible film, go watch it [Buy, Download as its out of theaters atm.]Would of gotten a 5/5 from me, but I docked a star for the extremely loose usage of foul language. It may be realistic, but it sure as heck ain't family friendly. Its Hollywood... nothing they release is realistic, so for once, sacrifice the language to keep it family friendly...",Michael G,4
1018,1-Jun-12,929163977,"A well-acted and intense war film, but hurt by the plot being more like a series of missions than an actual story. Not to mention that some of the decisions made by the soldiers seem unrealistic and unnecessary. Despite these flaws and a somewhat anti-climatic ending, it's still a solid film.",Trey S,3.5
379,14-Nov-13,907431258,"It was nice to see the unconventional Super 16 format in a theatrical release especially early on in the film's development. However the overuse of snap zooms, non relative quick cuts, and Kathryn Bigelow's usual creation of linear, one dimensional and blandish characters complete with a predictable plot just doesn't quite make ""Best Picture"" quality",Chadd D,2.5
378,15-Nov-13,914234224,we need MORE movie like this!,Kasidid B,4.5
829,22-Sep-12,906499851,"An epically awesome thrill-ride from start to finish, ""The Hurt Locker"" puts all the more recent action films to shame, thanks to its gritty camerawork, practical design, a strong emphasis on character development, intense performance from Jeremy Renner, and its raw depiction of war.",Daniel I,5
828,23-Sep-12,917052699,nice war movi..diff prospective,shishir a,4
371,29-Nov-13,944785220,"Well...I really did WANT to like The Hurt Locker, but it's a bit too patriotic and righteous about the war for me (at least that's what I see in it), and tries to be a modern Saving Private Ryan...and fails. It's entertaining enough, no doubt about that, and the actors are doing a good job, but...a lot of it is kinda generic.",Jesus C,3
370,4-Dec-13,930462075,"This is the most realistic representation of (modern) war that has ever been portrayed in film (Probably as realistic as we want it to get too). The direction is flawless the characters are real and gritty, the story stays with you and the visuals refuse to leave you alone. A truly marvelous movie from Kathryn Bigelow. Jeremy Renner's best performance to date.",Javan W,4.5
373,26-Nov-13,922108671,"Intense, dark, and very much realistic war EPIC! The movie is the definition of good war movie. Acting was brilliant, no scene is wasted. Brilliant brilliant brilliant",Lorenzo V,5
372,27-Nov-13,957887101,"Weighed down by a bloated story that meanders too often and a cast of supporting characters who fail to be interesting, Kathryn Bigelow's The Hurt Locker is nonetheless an intense, well-crafted war epic, terrifically and tautly rendered and showcasing a masterfully gripping lead performance from Jeremy Renner as Sergeant James. It may also feature one of modern cinema's best endings.",Kerean W,3
375,23-Nov-13,958231176,Still dont have any idea if there was a plot.,Jason S,3.5
374,25-Nov-13,833179015,Good film full of drama and intense action. Very well done.,OHSnappage .,3.5
377,16-Nov-13,910150696,Most of the bomb scenes were incredibly interesting but the in-between stuff was an issue. The film was a little too abstract in its overall message to be effective.,Vincent W,3
376,21-Nov-13,957530223,"You may find yourself holding your breath quite a lot as the tension builds and the anticipation snails across the screen. As you watch the Americans and Iraqis die the realism is brought to the fore, with the harsh characters and empty headed brain washing taking centre stage. World War II films are much more fun. American snipers came across as rather pathetic in the first instance. Nibbles: Banana Cake.",Bengel W,4
708,11-Dec-12,273641898,"Excellent film set in Iraq. Bigelow won an Oscar for her outstanding direction, becoming the first woman to win as Best Director and it is well deserved. Jeremy Renner is great here!",Diego S,5
709,10-Dec-12,840483873,"Better than I thought it would be, love Guy and Jeremy!",Tara M,4
704,13-Dec-12,931845987,The good reviews to this film and its story and action make it interesting. To see if you meet it.,José M,NA
705,12-Dec-12,929294322,"How all movies should be made. Gritty and real, cannot wait for Zero Dark Thirty.",Matt G,5
706,12-Dec-12,805794930,"It's not perfect, but its worth watching. Jeremy Renner is a freak.",Travis S,3
707,11-Dec-12,906229513,"This isn't saying much, but ""The Hurt Locker"" is the best movie about the ongoing conflict in the Middle East. Ably filmed by director Kathryn Bigelow and insightfully scripted by Mark Boal, it effectively captures the harsh lifestyle that American soldiers endured during their rotations as well the constant fear that death was waiting right around the corner for them. It's tense and exceptionally well-made, containing several unforgettable instances of masterful editing and camerawork. ""The Hurt Locker"" is also a lot more understated than I had originally anticipated, opting to focus more on its characters and their situations rather than its plotting. Because of this human element, we become more involved in the action and curious about the fates of the characters, but it's also kind of noticeable that not much happens in the course of two hours.",Super Reviewer    Stephen E,4
700,15-Dec-12,800358039,"Behold the modern warfare movie. Extremely well-executed suspense. A nerve-wrecking sniper fight, a thrilling ""hostage with a collar bomb"" situation, are some of the sequences that will keep you at the edge of your seat.",Harry P,5
618,23-Jan-13,796644476,a defining film about the addiction our country seems to have with armed conflict.,Jon L,2
702,14-Dec-12,912116465,"Propelled by Kathryn Bigelow flawless direction and Jeremy Renner brilliant performance, The Hurt Locker is a vivid (if quiet propagandistic) portrait of war as an addiction with a beautiful cinematography and a very appropiate dirty atmosphere.",Sergio R,4.5
703,13-Dec-12,782220820,One of the best I've seen. Writing this makes me want to see it again!,Vartevar S,5
393,6-Oct-13,888737191,"Love it, every single second after Jeremy Renner, appears.",Gina M,5
392,9-Oct-13,955435425,"This is a hell of a movie. The performances are so well done. The directing by Kathryn Bigelow is so powerful. ""One of the best movies of 2008."" Great screenplay. Excellent special effects and score. This movie is a MUST SEE!!!!",Ryan A,4
391,12-Oct-13,907111435,Jeremy Rener is great in this movie. Another intense film from KB.,Joel H,4
145,7-Aug-15,961255624,"Intensely dramatic yet so realistic.The Hurt Locker serves up a different feel of the conflit in the Middle East. We all know that constant shooting,dying and more shooting can become very mundane. So this film successfully avoided it.With its intense and gripping storyline and the cast's powerful acting,this is a must watch for movie-goers who loves well written drama.",Lag G,4.5
397,26-Sep-13,905691516,The best film of 2009,Shane B,4.5
396,27-Sep-13,905384324,"The Hurt Locker is pretty good. The visuals were stunning and the war was real. On the other hand, the script at several times was so blah and weak it made you cringe. The characters were good and the acting was good but The Hurt Locker seemed to be more about the war itself than its warriors. I don't think this deserved movie of the year.",Joshua D,3.5
395,4-Oct-13,244561154,still an excellent afghan war film which hollywood should do more of set in iraq or afghanistan the 3 main leads are superb  a amazing war film with a perfect plot and great tense scenes,pete 1,5
176,28-Apr-15,969940019,"This is what a war movie must be. War it's not just people shooting to other people, this movie is a perfect transposition of psychological violence you feel in a conflict. Direction is superb. Breathtaking photography.",Ivan T,5
82,26-May-16,808595918,The defining film of the Iraq war.,Nathan A,4
83,21-May-16,906803310,A direção de Kathryn Bigelow é simplesmente impecável. E ainda tira o máximo de seu elenco nesse protesto contra a guerra.,Alailson B,5
80,13-Jun-16,974095705,Dull and overrated war story about a journalist's time in Iraq with a bomb squad. Oscars only mistake in the history of the awards. Gran Torino was a better film than this messy pic.,Charlie M,1.5
81,5-Jun-16,972452153,One of the many great war movies to always be remembered.,Mr Movie R,4
86,2-Apr-16,923166299,"An incredibly acted war drama that will open your eyes to the reality of war in the Middle East. From an incredible script to the gripping action, this film just might make you emotionally invested.",Kyle S,4
87,29-Mar-16,961274812,"Say hello to the most overrated movie of all time. This is a movie that got so much buzz because of the circumstances we were living in at the time, and with good reason. The movie has some well-made scenes, but unfortunately, the majority of the movie is just a poorly directed character arc, that doesn't work for me at all. Jeremy Renner was never my favorite actor, even though I enjoy to watch him in movies. However, I thought that his performance in this movie was sloppy and incredibly unbelievable. Kathryn Bigelow is one of the best female directors that we have, and she does a good job with the movie, but I don't know if it was Oscar-worthy. The movie is surely time for some people who like war-movies, but to me, it just didn't work.",Super Reviewer    Lasse G,2
84,13-May-16,867176208,"Filled with tension and gripping drama, Kathryn Bigelow masterfully directed a compelling and action-packed Iraq War drama that is far better than American Sniper, thanks to two great performances from Jeremy Renner and Anthony Mackie.",Andy T,4.5
85,27-Apr-16,913607017,"The Hurt Locker (2009) ??? 1/2Extraordinarily intense examination of an army bomb squad in Iraq, forced to do what frightens even them: scan every (and any) possible area where an explosive may be hidden. Difficult drama told with excruciating suspense, film is actually tough to watch at certain parts. Jeremy Renner gives a heartfelt, unconventional performance in episodic but spellbinding movie, winner of 6 Oscars for Picture, Direction, Script, others.",Tanner B,4.5
797,21-Oct-12,838145448,"""War is a drug""Bigelow gives us a intense view in the war of Iraq. I believe the war in Iraq is just a medium to really convey different aspects of a soldier in war especially that of the character of Jeremy Renner. The Iraq War is depicted well and honestly. Furthermore the action and terrain is shot stupendously. The soldiers thoughts are in conflict and conveyed really well. Meticulous, engaging, and original ""The Hurt Locker"" is a powerful film that can be translated to many people in different powerful ways.",Julian B,5
796,21-Oct-12,791376634,"Awesome movie, Jeremy Renner is fantastic, he should have won awards for it.",Rose L,5
795,21-Oct-12,906779736,I was briefly in the army I'm a chick's chick had no place being there but respect the (mostly) men who are there war is he-l-l...,Kathryn S,4.5
